Tournament,Stage,Match Type,Team A,Team B,Team A Winrate vs B,Team A Recent H2H vs B,Team A H2H Count,Team A Recent H2H Count,Team A Winrate,Team A Elo,Team A International Elo,Team A LAN Winrate,Team B Winrate vs A,Team B Recent H2H vs A,Team B H2H Count,Team B Recent H2H Count,Team B Winrate,Team B Elo,Team B International Elo,Team B LAN Winrate,Team A K/D Ratio,Team B K/D Ratio,Team A Average Damage,Team B Average Damage,Team A Average Combat Score,Team B Average Combat Score,Team A Average First Kills,Team B Average First Kills,Team A Average First Deaths Per Round,Team B Average First Deaths Per Round,Team A Rating,Team B Rating,Team A KAST,Team B KAST,Team A Clutch Success,Team B Clutch Success,Is LAN,Same Region,Team A Roster Stability,Team B Roster Stability,Roster stability delta,Team A Map Pool Strength,Team B Map Pool Strength,Map pool strength delta,Team A Map Pool Differential,Team B Map Pool Differential,Map pool differential delta,Team A Win
VCT 2026: China Stage 1,Playoffs,Upper Semifinals,Xi Lai Gaming,JDG Esports,83.33333333333333,83.33333333333333,2,2,53.333333333333336,1578.665885511918,1452.514486348463,14.529914529914532,16.666666666666668,16.666666666666668,2,2,46.666666666666664,1462.3044105611675,1500.0,50.0,1.0738551985166245,1.0325388289607764,131.10468301175197,128.12205191080517,199.06256016014638,196.00788525085738,4.134325004497418,3.3455780806167805,0.4815747424031907,0.6000913197139978,1.003544892687134,1.0016288920884362,70.98028961778961,71.91881892451968,28.473333333333336,15.0,0,1,94.57961912920848,97.58162762578685,-3.0020084965783695,62.72156961812134,51.34920634920634,11.372363268915002,35.22079772079773,12.28835978835978,22.932437932437946,0
VCT 2026: China Stage 1,Playoffs,Upper Semifinals,All Gamers,EDward Gaming,50.0,50.0,0,0,66.66666666666666,1532.4927968481777,1500.0,50.0,50.0,50.0,0,0,60.0,1598.571185015791,1519.7970821088754,15.596330275229356,1.1053152387296492,1.0525365553926538,127.66329515967526,131.27944140360108,199.75400476611262,201.07630256453785,3.403767488865528,3.529203040967747,0.4840684326775956,0.5730886478134377,1.0115476257235307,1.0035231155399222,72.48938642428462,70.09197487362016,15.0,23.368055555555557,0,1,96.6582391193411,97.04276945059028,-0.3845303312491808,53.75482625482626,53.972252646951446,-0.21742639212518355,20.5952380952381,16.782828282828277,3.812409812409822,0
VCT 2026: China Stage 1,Playoffs,Upper Final,Xi Lai Gaming,EDward Gaming,40.0,40.0,5,5,53.333333333333336,1552.2072773940693,1452.514486348463,14.529914529914532,60.0,60.0,5,5,66.66666666666666,1614.8126164005384,1519.7970821088754,15.596330275229356,1.1499929730877325,1.0816168972729956,134.03518806225702,132.00233517649482,204.18437834196453,202.86057606881138,4.127456317628731,3.5644167161814218,0.5290838333122816,0.6433377320625219,1.0343731755154169,1.0177245807413875,72.56857244607245,70.97256095420624,28.473333333333336,25.65740740740741,0,1,94.1561037457735,97.13569869205338,-2.9795949462798745,63.16365626710454,54.45418035779481,8.709475909309731,35.64814814814815,15.782828282828277,19.865319865319876,0
VCT 2026: China Stage 1,Playoffs,Grand Final,EDward Gaming,Xi Lai Gaming,66.66666666666666,60.0,6,5,73.33333333333333,1631.2472683474443,1519.7970821088754,15.596330275229356,33.33333333333334,40.0,6,5,53.333333333333336,1535.7726254471634,1452.514486348463,14.529914529914532,1.1009200648821194,1.1546291380718101,133.37614470030437,133.87155169862066,203.86764677588206,204.4158934934797,3.477143988908695,4.0541229842953985,0.6948074290322189,0.6476838333122816,1.0317332387500455,1.0397610543032956,71.88771246935777,72.72129971879971,27.541666666666664,23.675,0,1,97.40370566205138,94.44641002986518,2.9572956321862023,54.93373585478848,62.35673930589185,-7.423003451103369,15.782828282828277,33.05555555555556,-17.27272727272728,0
VCT 2026: China Stage 1,Playoffs,Lower Round 1,Titan Esports Club,TYLOO,40.0,40.0,5,5,20.0,1376.6142216659025,1500.0,50.0,60.0,60.0,5,5,53.333333333333336,1520.8328797174515,1500.0,50.0,1.016931381451118,1.1642937672540539,126.51531080815315,135.91913296701932,193.6411191981966,209.3094349152899,3.104261238188483,3.3184968626145097,0.4186673135128303,0.6069835790277223,0.9674047502225224,1.054599963411938,69.33133733925419,72.3859792518406,15.0,15.0,0,1,96.32279097081764,96.57395766137864,-0.25116669056100704,38.91961085509473,41.77777777777777,-2.85816692268304,16.50793650793651,13.33333333333333,3.1746031746031793,1
VCT 2026: China Stage 1,Playoffs,Lower Round 1,Trace Esports,Dragon Ranger Gaming,83.33333333333333,83.33333333333333,2,2,40.0,1477.470203382626,1450.2803446682544,14.529914529914532,16.666666666666668,16.666666666666668,2,2,33.33333333333333,1468.4522674240116,1466.3979091109247,0.0,0.9595818848455175,0.9885816750386937,127.91157903810618,128.5513311165485,192.8548902023902,195.26914862914865,3.3361154178065946,3.5785321120103726,0.5463866101532957,0.3992741409958801,0.9534668189402352,0.9769623272058054,69.11738397349258,71.09638287638288,45.916666666666664,26.291666666666664,0,1,96.29671685608385,96.02939195998712,0.2673248960967243,44.89177489177489,50.67251461988304,-5.780739728108152,31.547619047619047,15.833333333333343,15.714285714285705,1
VCT 2026: China Stage 1,Playoffs,Lower Round 2,All Gamers,TYLOO,50.0,50.0,2,2,60.0,1516.2513654634301,1500.0,50.0,50.0,50.0,2,2,53.333333333333336,1501.890936771354,1500.0,50.0,1.0720289697962242,1.1535102138913258,125.92872204048675,135.99450061407813,197.15693516904304,209.24191040548598,3.0620092471072864,3.3796488233988233,0.5855054571915432,0.6732296399520921,0.9935805927564978,1.0506569487060557,71.69944559588224,72.63466622663051,15.0,15.0,0,1,96.9857390985504,96.59381054682498,0.39192855172541385,52.51437417072092,43.36265884652981,9.151715324191109,20.5952380952381,14.848484848484844,5.746753246753254,0
VCT 2026: China Stage 1,Playoffs,Lower Round 2,JDG Esports,Dragon Ranger Gaming,16.66666666666667,16.66666666666667,2,2,53.333333333333336,1488.7630186790163,1500.0,50.0,83.33333333333333,83.33333333333333,2,2,26.666666666666668,1448.9712650026147,1466.3979091109247,0.0,0.9892648124960822,1.0220347555658482,125.41408114853579,129.6105903758078,192.90652778479404,197.5172967772968,3.200027552713311,3.5822358157140766,0.6679350370826019,0.46134821506995416,0.9718586171145411,1.000517882761361,70.5707507031483,71.59267917267918,15.0,26.291666666666664,0,1,95.71968879776207,95.06372023667802,0.6559685610840518,50.317460317460316,52.140655954215276,-1.82319563675496,10.436507936507944,17.839105339105345,-7.402597402597401,0
VCT 2026: China Stage 1,Playoffs,Lower Round 3,All Gamers,Dragon Ranger Gaming,50.0,50.0,2,2,60.0,1502.0895614995604,1500.0,50.0,50.0,50.0,2,2,33.33333333333333,1471.2518994189859,1466.3979091109247,0.0,1.077913224692742,1.0560321100632026,126.02783446652225,130.4350348202522,198.16815311776097,199.49951899951898,3.0671374522354915,3.647791371269632,0.7390002796767502,0.49208154840328755,0.9949526341766161,1.0102512160946944,71.83849885032012,72.37267917267917,15.0,26.291666666666664,0,1,96.96190639544173,94.59643071543555,2.3654756800061847,52.51852559205501,53.529557873820174,-1.0110322817651607,19.72943722943722,18.560606060606055,1.168831168831165,0
VCT 2026: China Stage 1,Playoffs,Lower Final,Xi Lai Gaming,Dragon Ranger Gaming,33.33333333333334,33.33333333333334,3,3,53.333333333333336,1553.018565311105,1452.514486348463,14.529914529914532,66.66666666666666,66.66666666666666,3,3,40.0,1486.0558473204064,1466.3979091109247,0.0,1.1663791443745404,1.071311610106561,134.69391637098533,130.79614593136333,205.54694762453383,200.56315536315535,4.173353753526167,3.5548620783403395,0.753091240719689,0.5649704372921764,1.0502282907705323,1.0251653575088358,73.6928096903097,72.66459836459836,25.566666666666666,26.291666666666664,0,1,94.91835212069621,94.4300042192288,0.4883479014674066,62.11202811974268,54.128674599689084,7.983353520053598,31.424539512774796,21.99714536671059,9.427394146064206,0
VCT 2026: Americas Stage 1,Playoffs,Upper Round 1,FURIA,LEVIATÁN,16.666666666666668,16.666666666666668,2,2,53.333333333333336,1489.549041232496,1443.8159008002153,0.0,83.33333333333333,83.33333333333333,2,2,33.33333333333333,1425.390674636012,1492.6055462467873,64.1025641025641,0.9474216813708033,1.0997861413718255,122.70118707802918,126.8646531627414,185.98775727927043,193.6990133613663,2.916449301186143,3.467633069544834,0.5114036778767042,0.3722016136369078,0.9111385802306855,0.995155544292309,68.84818018725915,71.5416737565267,31.30887188208617,41.47920634920635,0,1,94.01530669600398,93.28415655546252,0.7311501405414589,39.74567099567099,52.82155344655345,-13.07588245088246,39.520202020202014,21.94805194805195,17.572150072150063,0
VCT 2026: Americas Stage 1,Playoffs,Upper Round 1,G2 Esports,100 Thieves,100.0,100.0,3,3,60.0,1680.8515643615415,1544.2650233521808,45.87155963302752,0.0,0.0,3,3,73.33333333333333,1630.5784885644312,1502.9774824723143,31.19266055045871,1.1493956031513557,1.122711533251217,132.88794581235757,130.5601015334568,204.7415096287155,200.80761461491724,3.6547322394381214,3.504347168426116,0.5824438764938765,0.6347380399084346,1.063959340278458,1.0411937593595488,74.19821611395142,73.85369657632815,33.15685185185185,40.41857864357865,0,1,95.67789304038519,95.15389571188756,0.5239973284976287,66.48995448995448,50.91478696741854,15.575167522535942,24.870129870129876,20.222431077694235,4.647698792435641,0
VCT 2026: Americas Stage 1,Playoffs,Upper Semifinals,MIBR,LEVIATÁN,50.0,50.0,4,4,33.33333333333333,1486.640415680077,1490.2239722919187,49.504950495049506,50.0,50.0,4,4,40.0,1441.4739237713006,1492.6055462467873,64.1025641025641,1.1504816127547892,1.1686063773450026,128.67919365721997,128.53537211698978,198.46259157996002,196.95300028947088,3.798332651753704,3.4065873179108475,0.5556044049030892,0.42257808422514304,1.027710800067379,1.0197228645537468,73.41704864336444,72.33722931208224,27.896173469387755,42.783968253968254,0,1,94.61907705233703,92.74295032193422,1.8761267304028166,44.5367890746042,53.51159846442866,-8.974809389824458,29.43331178625297,19.296536796536795,10.136774989716173,0
VCT 2026: Americas Stage 1,Playoffs,Upper Semifinals,KRÜ Esports,G2 Esports,33.33333333333334,33.33333333333334,1,1,26.666666666666668,1406.6281570254887,1416.437541696743,22.93577981651376,66.66666666666666,66.66666666666666,1,1,60.0,1657.9776430081329,1544.2650233521808,45.87155963302752,1.0212894251164006,1.1999041594099118,126.6109474131533,136.05368007809184,192.99698884993003,209.57134645855234,3.2916592775416307,3.7547322394381215,0.439755056055056,0.6555021515521516,0.9888196662270192,1.0940665663856841,70.7161671280789,75.38096669670199,31.767006802721088,33.50018518518519,0,1,95.0934948307061,95.758538270047,-0.6650434393408915,50.02233877233877,66.70889263992711,-16.686553867588344,15.07371794871794,25.198537095088824,-10.124819146370884,0
VCT 2026: Americas Stage 1,Playoffs,Grand Final,LEVIATÁN,G2 Esports,25.0,25.0,4,4,40.0,1456.8320257426594,1492.6055462467873,64.1025641025641,75.0,75.0,4,4,60.0,1665.5969067125404,1544.2650233521808,45.87155963302752,1.1618441627218346,1.1999862189654462,128.07912211698977,136.86323718764893,196.03216695613756,210.5256588128647,3.333670651244181,3.8304898151956976,0.504265584225143,0.7452131072631072,1.0190145312204135,1.096106193425311,72.49972931208225,75.38889210462739,41.156190476190474,32.50547619047619,0,1,92.74313790233126,95.74451365241444,-3.0013757500831844,54.93501952592862,66.9132349132349,-11.978215387306285,18.005328005328003,25.50505050505051,-7.499722499722505,0
VCT 2026: Americas Stage 1,Playoffs,Lower Round 1,FURIA,NRG,50.0,50.0,2,2,53.333333333333336,1473.4657920972072,1443.8159008002153,0.0,50.0,50.0,2,2,66.66666666666666,1600.328606589694,1592.8609949873296,100.0,0.9481440877541986,1.1337218711276766,122.41001060744094,126.53406158971174,185.53310041652534,193.93640948233053,2.8605669482449665,3.412655517284,0.6125066190531748,0.5689448103582004,0.9102831880738228,1.0169295687256215,68.69499391274934,71.96325085704343,31.80887188208617,32.76074263038549,0,1,94.00323747639459,95.31302690832574,-1.3097894319311507,39.10146763805301,50.142857142857146,-11.041389504804137,37.2979797979798,33.214285714285715,4.083694083694084,0
VCT 2026: Americas Stage 1,Playoffs,Lower Round 1,100 Thieves,LOUD,100.0,100.0,3,3,80.0,1653.4524099178398,1502.9774824723143,31.19266055045871,0.0,0.0,3,3,33.33333333333333,1498.6572450910787,1629.8772163078177,63.44086021505376,1.1205142036061144,0.9549102205744772,130.6364651698204,126.61929023848529,200.79185703915968,192.3218576882354,3.523135047213995,3.467071765523778,0.7094774338478286,0.6218192316799128,1.0397876987534882,0.9500964996475832,73.12521172784331,68.72843158217772,42.132864357864364,30.14484126984127,0,1,95.03485598852845,96.43212358628587,-1.3972675977574198,50.118502778685844,51.226918730730944,-1.1084159520450996,17.841478696741863,24.334166865126623,-6.49268816838476,0
VCT 2026: Americas Stage 1,Playoffs,Lower Round 2,KRÜ Esports,NRG,33.33333333333333,33.33333333333333,3,3,20.0,1399.0088933210811,1416.437541696743,22.93577981651376,66.66666666666667,66.66666666666667,3,3,66.66666666666666,1613.333928707288,1592.8609949873296,100.0,0.9993012280193799,1.1734862228750005,125.09963428184015,127.70992885969666,190.8107262236674,195.51303090012843,3.2510532169355697,3.325928518792296,0.5183227328227328,0.6332313865271295,0.9742964339037868,1.03454344504538,70.47778328969505,72.65978177710376,30.543197278911567,35.64335978835979,0,1,94.96530222554034,94.88364076693911,0.08166145860123208,49.3905472636816,51.72305764411027,-2.3325103804286726,13.791666666666663,34.82142857142856,-21.029761904761898,0
VCT 2026: Americas Stage 1,Playoffs,Lower Round 2,MIBR,100 Thieves,66.66666666666667,66.66666666666667,3,3,33.33333333333333,1471.2823137087182,1490.2239722919187,49.504950495049506,33.33333333333333,33.33333333333333,3,3,73.33333333333333,1625.0879511405462,1502.9774824723143,31.19266055045871,1.1457427286135091,1.1412926363933706,128.59931749622925,131.16090961426488,197.73844297314886,201.20519037249298,3.8144317229611344,3.4431350472139943,0.6496374286388992,0.7702996560700508,1.0295652892314657,1.0474321431979328,73.19578961343667,73.07187839450997,28.54200680272109,42.32929292929293,0,1,94.65116682491127,94.62945570853933,0.02171111637194656,43.32192443052172,51.0582306830907,-7.73630625256898,29.236844310373723,18.793859649122812,10.442984661250911,0
VCT 2026: Americas Stage 1,Playoffs,Lower Round 3,NRG,100 Thieves,40.0,40.0,5,5,66.66666666666666,1622.354930691915,1592.8609949873296,100.0,60.0,60.0,5,5,80.0,1636.7705468515485,1502.9774824723143,31.19266055045871,1.080026787438642,1.1578504510099628,127.2237750135428,131.8702336235889,194.5121761992737,202.55530692260953,3.3724242452880224,3.374603578682526,0.7022604463561894,0.8513742481446428,1.0261673766693116,1.063632609398399,72.04132023864221,73.67001359264516,38.08780423280424,39.96619769119769,0,1,95.3903608237512,94.45667468472439,0.9336861390268041,52.4666763257027,51.0582306830907,1.4084456426120013,35.67927170868347,18.793859649122812,16.88541205956066,0
VCT 2026: Americas Stage 1,Playoffs,Lower Final,G2 Esports,NRG,100.0,100.0,4,4,60.0,1671.8845820648646,1544.2650233521808,45.87155963302752,0.0,0.0,4,4,60.0,1603.1842843957834,1592.8609949873296,100.0,1.1799409345274525,1.1096969723977161,136.51264895235485,128.69988612465391,209.4150705775706,197.4896761992737,3.8230388348035405,3.404090911954689,0.9558366366748721,0.7800243352450783,1.0840159973468795,1.043275710002645,74.82104896737249,72.81298690530889,32.98166666666667,38.80113756613756,0,1,95.75588318254763,95.60940530095726,0.14647788159037134,66.13767185195756,52.4666763257027,13.670995526254863,23.235209235209233,35.67927170868347,-12.44406247347424,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Eternal Fire,Team Heretics,50.0,50.0,0,0,33.33333333333333,1499.6188624080692,1500.0,50.0,50.0,50.0,0,0,53.333333333333336,1591.8885703707333,1540.4693830435426,61.46788990825688,1.1429474520453506,1.0699228816806083,133.67255892255892,126.57103314985667,204.01936026936028,193.9558651370416,3.074915824915825,3.2963489669372024,1.322281144781145,0.40167044328220797,1.05736531986532,1.0073189799307447,71.9023569023569,72.53583531936472,36.388888888888886,32.39349206349206,0,1,94.970747710483,94.73713237433317,0.23361533614982477,55.55555555555555,55.77739162246205,-0.22183606690649782,0.0,30.51587301587302,-30.51587301587302,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Round 1,Team Liquid,Team Vitality,33.33333333333333,33.33333333333333,3,3,60.0,1620.4944769196863,1458.031956531158,31.19266055045871,66.66666666666667,66.66666666666667,3,3,53.333333333333336,1540.5889620818302,1488.51802690559,38.53211009174312,1.0633493013542894,1.2799980903279577,129.24201544642722,131.66073243749713,195.7251475866182,199.6568739430504,3.351663761075526,3.084585447232506,0.2340039447480624,0.4594761106540518,1.0049462862845215,1.0321519493578317,72.62301405566112,72.25649138443256,32.35819735819736,45.93272727272727,0,1,96.08286576106741,93.0704068562109,3.0124589048565156,62.15767280226181,50.76199310893188,11.395679693329924,18.47830532041058,12.52705627705627,5.951249043354311,1
VCT 2026: EMEA Stage 1,Playoffs,Upper Semifinals,FNATIC,Team Vitality,100.0,100.0,3,3,53.333333333333336,1634.2973852367265,1612.3684054801552,58.41584158415842,0.0,0.0,3,3,46.666666666666664,1530.0627742154397,1488.51802690559,38.53211009174312,1.1341859505379897,1.2774605341073761,127.91680643430642,131.7960265551442,195.08436688311687,199.02924470953883,4.024963046213046,3.1639080853786736,0.4781535954785955,0.547369158782394,1.0319060291560291,1.0285833219068514,70.63881868131868,72.27253416518123,33.76475191475192,44.60415584415584,0,1,95.49155221238792,93.16752473707541,2.324027475312505,53.2055513243632,50.918852389440616,2.2866989349225832,33.47934472934473,16.89213564213563,16.5872090872091,0
VCT 2026: EMEA Stage 1,Playoffs,Upper Final,FUT Esports,Team Vitality,33.33333333333333,33.33333333333333,3,3,33.33333333333333,1414.820024709874,1432.3296300813406,0.0,66.66666666666667,66.66666666666667,3,3,46.666666666666664,1555.8892337768934,1488.51802690559,38.53211009174312,0.9286311371417652,1.299574107855309,121.91697106814755,132.3499154440331,186.15076176546762,199.69507804287215,3.2372034066151714,3.0927969742675625,0.25092694212105976,0.6459497143379497,0.9136298017886253,1.0346055441290736,66.63468135350489,72.65253416518122,37.44176887926888,45.93142857142857,0,1,94.37048457757527,93.07255080717538,1.2979337703998937,36.04160067574702,51.721317897788474,-15.679717222041454,14.628427128427129,15.05390034801799,-0.42547321959086126,1
VCT 2026: EMEA Stage 1,Playoffs,Grand Final,Team Vitality,Team Heretics,33.33333333333334,33.33333333333334,3,3,46.666666666666664,1537.0519219656835,1488.51802690559,38.53211009174312,66.66666666666666,66.66666666666666,3,3,53.333333333333336,1601.9593534174576,1540.4693830435426,61.46788990825688,1.3076715246642194,1.0613316063406482,133.6186654440331,126.16099041481395,200.8096613762055,193.0988138549903,3.185789398509987,3.3068190524072874,0.7503285022167375,0.47785206721383194,1.0464616047351343,1.004007014118779,72.72147355912061,72.74267292620235,45.38142857142857,31.64269841269841,0,1,93.09502869960609,94.74742891808035,-1.6524002184742557,51.71568627450981,55.08086820586821,-3.3651819313584,18.99509803921569,29.577922077922082,-10.582824038706391,0
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Heretics,BBL Esports,75.0,75.0,4,4,60.0,1613.047771692531,1540.4693830435426,61.46788990825688,25.0,25.0,4,4,66.66666666666666,1588.8890382832572,1500.0,50.0,1.0769217850209005,1.0020373172724697,126.97765708148061,128.35156821392115,194.44765644758294,194.64868490986137,3.4121431264813618,3.5446251352133706,0.6167733635101282,0.6176846769787947,1.0130162733780381,0.9649692664633841,73.31072848175789,67.28686302803949,30.813068783068783,36.84756132756133,0,1,95.02769849730653,94.8958746394052,0.131823857901324,56.54746643877079,54.9375745027919,1.6098919359788937,27.03227931488802,15.259740259740262,11.772539055147757,0
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 1,Team Liquid,Gentle Mates,50.0,50.0,2,2,60.0,1631.0206647860768,1458.031956531158,31.19266055045871,50.0,50.0,2,2,40.0,1472.254383629886,1500.0,50.0,1.041899573227019,1.0417785823801997,128.89415219856397,128.55563325563327,194.38241254388313,195.48172642172642,3.3325754419872067,3.765898545898546,0.33057089631501396,0.5431182373182374,0.9936670840053192,0.9984268102268102,71.84666077930784,71.5965330965331,31.352203352203354,30.284550264550266,0,1,95.96886496111497,96.1320302043583,-0.16316524324332704,61.948746260487155,44.17929292929293,17.769453331194228,18.98335582546109,28.030303030303028,-9.046947204841938,1
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 2,FNATIC,Team Heretics,50.0,50.0,4,4,53.333333333333336,1608.4709256752728,1612.3684054801552,58.41584158415842,50.0,50.0,4,4,53.333333333333336,1591.6593202238996,1540.4693830435426,61.46788990825688,1.1330761038805863,1.0863977806032818,128.578577996078,127.21065371447725,196.24124333999333,194.9917641916907,3.9715830928330926,3.4542306685689037,0.5732468355718355,0.684605013341778,1.0321251433751433,1.0205044888662536,70.69476273726274,73.56056013158954,32.35298392084106,28.813068783068783,0,1,95.50152333100313,94.97882288830806,0.5227004426950685,52.878491591362874,57.025823451910405,-4.147331860547531,32.92879417879418,27.03227931488802,5.896514863906159,0
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 2,Eternal Fire,Gentle Mates,50.0,50.0,0,0,25.0,1489.548079361345,1500.0,50.0,50.0,50.0,0,0,40.0,1464.4698560782806,1500.0,50.0,1.140359966315125,1.0544468612551323,133.04906204906203,128.3600777000777,202.74666305916304,195.66255975505976,3.0472582972582973,3.6924263236763237,1.3791215728715729,0.6349043484293484,1.0533811327561327,1.004279588004588,71.89105339105339,71.05208865208866,35.06666666666666,30.16074074074074,0,1,95.63784801231735,96.04428281250067,-0.40643480018331957,61.66666666666666,44.324827219564064,17.341839447102593,0.0,25.715488215488215,-25.715488215488215,0
VCT 2026: EMEA Stage 1,Playoffs,Lower Round 3,Team Heretics,Eternal Fire,66.66666666666666,66.66666666666666,1,1,60.0,1605.9168796933598,1540.4693830435426,61.46788990825688,33.333333333333336,33.333333333333336,1,1,20.0,1468.106962696027,1500.0,50.0,1.1136544707517553,1.1711565253535867,127.79697850080203,136.77001887001887,195.79888669881316,206.1511766011766,3.4767377910760264,2.8916527916527914,0.7810437597805245,1.406758796758797,1.032749503111268,1.0801664446664447,73.99018976121917,73.94361194361196,29.157513227513228,36.11047619047619,0,1,94.94676265683127,95.67123396934355,-0.7244713125122786,57.93598944914735,66.66666666666666,-8.730677217519307,27.575757575757574,0.0,27.575757575757574,1
VCT 2026: EMEA Stage 1,Playoffs,Lower Final,FUT Esports,Team Heretics,16.666666666666668,16.666666666666668,2,2,33.33333333333333,1433.6573365210838,1432.3296300813406,0.0,83.33333333333333,83.33333333333333,2,2,66.66666666666666,1614.3886199452784,1540.4693830435426,61.46788990825688,0.9230175383440735,1.1256530524688244,120.92383381324558,128.93544003926357,184.38661610720433,197.7373482372747,3.16171321053674,3.5049429192811545,0.3635810037457096,0.9047617084984731,0.906499549687785,1.0417238620856268,66.77277659160012,74.83121540224482,35.694083694083695,29.071798941798942,0,1,94.53157786443032,94.98355920798078,-0.4519813435504574,36.36499159754974,57.761567436892115,-21.396575839342376,14.597902097902098,28.17099567099568,-13.573093573093582,1
VCT 2026: Pacific Stage 1,Playoffs,Upper Round 1,Rex Regum Qeon,Global Esports,33.33333333333334,33.33333333333334,1,1,33.33333333333333,1497.9471975427793,1448.5472538472745,15.596330275229356,66.66666666666666,66.66666666666666,1,1,46.666666666666664,1483.606677998778,1500.0,50.0,1.031720261998598,1.0895148907438592,125.671705606485,131.04333462833463,190.97934296912237,201.57185735560736,3.2640919374742903,3.6468560606060607,0.5577145302410008,0.503191618104118,0.9828071826865944,1.0126265475265475,70.17699522699522,72.08789886039885,32.12635642135642,31.152063492063494,0,1,95.00658260573117,95.35383435094293,-0.3472517452117643,50.88675874390161,47.241647241647236,3.645111502254373,17.772366522366518,0.0,17.772366522366518,1
VCT 2026: Pacific Stage 1,Playoffs,Upper Round 1,Kiwoom DRX,FULL SENSE,50.0,50.0,0,0,60.0,1525.420341338919,1500.0,50.0,50.0,50.0,0,0,33.33333333333333,1444.5722158553226,1460.3683719503165,0.0,1.0582522271519563,1.0142771096334566,132.3540874811463,128.25701815545565,198.0621116138763,192.423391481204,2.9106184012066363,2.898852594165094,1.5978112368024133,0.6383502157564658,1.008150527903469,0.9688176204582454,71.81556561085974,71.95167217042217,34.09777777777778,35.70908281533281,0,1,95.18083660853901,95.03720821435267,0.14362839418633655,60.0,41.42857142857142,18.571428571428577,0.0,0.0,0.0,0
VCT 2026: Pacific Stage 1,Playoffs,Upper Semifinals,Paper Rex,Global Esports,66.66666666666667,66.66666666666667,3,3,46.666666666666664,1596.1620110661306,1630.3873875592828,54.83870967741935,33.33333333333333,33.33333333333333,3,3,40.0,1464.4317161888807,1500.0,50.0,1.1254408771122009,1.1014541975197043,135.79274881064353,131.94589873089873,205.66807481018006,202.02826761201763,3.842651481072534,3.6519842657342654,0.4286816041658147,0.6023711052836053,1.039401205032784,1.0176778295778297,73.0786878910563,71.9289245014245,35.7911544011544,32.18873015873016,0,1,95.66469656088185,95.46944787829244,0.19524868258940842,59.340184167508646,47.241647241647236,12.09853692586141,9.7954196341293,0.0,9.7954196341293,1
VCT 2026: Pacific Stage 1,Playoffs,Upper Semifinals,T1,FULL SENSE,66.66666666666666,66.66666666666666,1,1,66.66666666666666,1614.5061444060252,1539.0735821383457,57.264957264957275,33.333333333333336,33.333333333333336,1,1,38.46153846153847,1469.1439853484824,1460.3683719503165,0.0,1.1404623668634957,1.0297163723401799,132.49472097891214,128.1962218870873,204.783367123073,193.8190280339319,3.5956744508215097,2.8912485484600867,0.4519652454027454,0.7008360965957119,1.0468309295551943,0.9810111368332523,73.2611224287695,72.13487687526148,33.53781644281644,35.949409778255934,0,1,96.13446395432659,95.00796998576234,1.1264939685642474,56.26257340543056,45.23809523809524,11.024478167335317,16.782661782661783,0.0,16.782661782661783,0
VCT 2026: Pacific Stage 1,Playoffs,Upper Final,Global Esports,FULL SENSE,50.0,50.0,0,0,40.0,1455.7544986005478,1500.0,50.0,50.0,50.0,0,0,42.857142857142854,1497.0553811607786,1460.3683719503165,0.0,1.1085708866525563,1.049905490455943,132.35158500540854,128.59779045359403,202.53081663162544,194.9033831743653,3.425317599067599,2.8308346911025484,0.7007926739110563,0.7284062455401742,1.0233837119307707,0.990257094591916,71.87872842299313,72.76160644910645,32.007777777777775,35.73873765123765,0,1,95.49689501006306,95.05007779202523,0.4468172180378218,46.04826546003016,48.968253968253975,-2.919988508223817,0.0,0.0,0.0,1
VCT 2026: Pacific Stage 1,Playoffs,Grand Final,FULL SENSE,Paper Rex,50.0,50.0,0,0,40.0,1474.689046912268,1460.3683719503165,0.0,50.0,50.0,0,0,46.666666666666664,1604.8392286544636,1630.3873875592828,54.83870967741935,1.0674186450064747,1.1233012691266793,129.43201183076184,135.62654510693986,196.30982429607428,205.32918592129118,2.8272975635475635,3.779688518109571,0.7683273106523106,0.4972417893509999,1.0030918068043069,1.0389984272550061,73.19972157472156,72.85183603920446,34.78948847448848,36.57782106782107,0,1,94.93113445416586,95.65270001427575,-0.7215655601098945,51.7948717948718,59.60109498344792,-7.806223188576119,0.0,10.165043290043286,-10.165043290043286,0
VCT 2026: Pacific Stage 1,Playoffs,Lower Round 2,T1,Rex Regum Qeon,40.0,40.0,5,5,60.0,1586.594748593729,1539.0735821383457,57.264957264957275,60.0,60.0,5,5,40.0,1517.1221593526766,1448.5472538472745,15.596330275229356,1.1307100042326277,1.0372618301197325,131.68690657109775,126.89635207113149,203.41926455897044,192.4987369085163,3.354770909917969,3.307728301110654,0.5333925958300958,0.6553024090288796,1.040420673144938,0.9902819301613419,72.89042645807352,70.13941946941947,33.030978835978836,32.37080086580087,0,1,95.89467104723145,95.0729247133541,0.821746333877357,55.45787545787546,50.88675874390161,4.571116713973851,16.782661782661783,17.772366522366518,-0.9897047397047345,1
